ID_Accident,Rue,Cause,Type_Vehicule,Profession_Conducteur,Gravite,Heure,Age_Conducteur,Sexe_Conducteur,Date,Annee,Mois,Mois_Nom,Jour_Semaine,Latitude,Longitude,Conditions_Meteo
ACC-01343,Rue de Natchigal,Conduite en état d'ébriété,Véhicule utilitaire,Chauffeur professionnel,Dommages matériels,15,27,Femme,2022-04-29,2022,4,April,Vendredi,3.862,11.519,Clair
ACC-01344,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Moto,Autre,Blessures corporelles,17,74,Femme,2023-05-23,2023,5,May,Mardi,3.866,11.518,Clair
ACC-01345,Avenue de l'Indépendance,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,20,18,Homme,2022-01-02,2022,1,January,Dimanche,3.863,11.521,Clair
ACC-01346,Boulevard du 20 Mai,Non-respect des priorités,Véhicule tourisme,Particulier,Mortels,4,35,Homme,2023-02-27,2023,2,February,Lundi,3.864269053436714,11.517238307980946,Brouillard
ACC-01347,Carrefour J'aime mon pays,Infrastructure déficiente,Véhicule tourisme,Autre,Blessures corporelles,19,25,Homme,2022-04-24,2022,4,April,Dimanche,3.8659711733356867,11.515636718507722,Clair
ACC-01348,Boulevard du 20 Mai,Non-respect des priorités,Bus,Particulier,Dommages matériels,14,35,Homme,2020-09-28,2020,9,September,Lundi,3.864269053436714,11.517238307980946,Clair
ACC-01349,Rue de Natchigal,Utilisation du téléphone,Taxi,Particulier,Dommages matériels,20,29,Homme,2024-11-16,2024,11,November,Samedi,3.862,11.519,Clair
ACC-01350,Carrefour Poste Centrale,Excès de vitesse,Véhicule utilitaire,Chauffeur professionnel,Blessures corporelles,14,47,Homme,2021-09-26,2021,9,September,Dimanche,3.861742800875151,11.520971943019246,Pluie
ACC-01351,Rue de Natchigal,Conduite en état d'ébriété,Véhicule tourisme,Autre,Dommages matériels,17,41,Femme,2022-10-28,2022,10,October,Vendredi,3.862,11.519,Clair
ACC-01352,Avenue Kennedy,Excès de vitesse,Taxi,Particulier,Dommages matériels,16,46,Homme,2021-02-06,2021,2,February,Samedi,3.8642101789934955,11.520199466831677,Clair
ACC-01353,Boulevard du 20 Mai,Non-respect des priorités,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,12,23,Homme,2022-07-16,2022,7,July,Samedi,3.864269053436714,11.517238307980946,Clair
ACC-01354,Avenue Amadou Ahidjo,Infrastructure déficiente,Taxi,Particulier,Dommages matériels,18,51,Homme,2024-05-21,2024,5,May,Mardi,3.866,11.518,Clair
ACC-01355,Carrefour Pharmacie du Soleil,Non-respect des priorités,Moto,Particulier,Dommages matériels,17,27,Homme,2021-09-18,2021,9,September,Samedi,3.8671058413609636,11.516773975142678,Pluie
ACC-01356,Rue de Natchigal,Excès de vitesse,Bus,Chauffeur professionnel,Dommages matériels,14,18,Homme,2023-10-24,2023,10,October,Mardi,3.862,11.519,Pluie
ACC-01357,Rue de Natchigal,Conduite en état d'ébriété,Taxi,Chauffeur professionnel,Dommages matériels,17,32,Femme,2024-12-28,2024,12,December,Samedi,3.862,11.519,Nuit
ACC-01358,Boulevard du 20 Mai,Non-respect des priorités,Taxi,Chauffeur professionnel,Blessures corporelles,16,36,Homme,2021-09-08,2021,9,September,Mercredi,3.864269053436714,11.517238307980946,Clair
ACC-01359,Carrefour J'aime mon pays,Conduite en état d'ébriété,Moto,Particulier,Dommages matériels,21,18,Homme,2022-09-07,2022,9,September,Mercredi,3.8659711733356867,11.515636718507722,Clair
ACC-01360,Avenue Amadou Ahidjo,Défaillance technique,Véhicule utilitaire,Particulier,Dommages matériels,21,48,Homme,2021-06-20,2021,6,June,Dimanche,3.866,11.518,Clair
ACC-01361,Rue de Natchigal,Utilisation du téléphone,Véhicule tourisme,Particulier,Dommages matériels,20,22,Femme,2022-12-12,2022,12,December,Lundi,3.862,11.519,Clair
ACC-01362,Carrefour J'aime mon pays,Non-respect des priorités,Taxi,Transporteur,Dommages matériels,21,22,Homme,2020-09-03,2020,9,September,Jeudi,3.8659711733356867,11.515636718507722,Clair
ACC-01363,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Véhicule tourisme,Autre,Dommages matériels,18,34,Homme,2020-12-02,2020,12,December,Mercredi,3.866,11.518,Pluie
ACC-01364,Avenue Amadou Ahidjo,Excès de vitesse,Taxi,Particulier,Dommages matériels,17,47,Homme,2023-07-28,2023,7,July,Vendredi,3.866,11.518,Clair
ACC-01365,Avenue Amadou Ahidjo,Excès de vitesse,Taxi,Chauffeur professionnel,Dommages matériels,18,18,Homme,2020-02-02,2020,2,February,Dimanche,3.866,11.518,Clair
ACC-01366,Carrefour Poste Centrale,Conduite en état d'ébriété,Taxi,Particulier,Dommages matériels,14,49,Homme,2022-03-09,2022,3,March,Mercredi,3.861742800875151,11.520971943019246,Clair
ACC-01367,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Dommages matériels,18,18,Homme,2021-07-01,2021,7,July,Jeudi,3.866,11.518,Pluie
ACC-01368,Rue de Natchigal,Non-respect des priorités,Véhicule tourisme,Particulier,Mortels,21,39,Homme,2023-09-28,2023,9,September,Jeudi,3.862,11.519,Clair
ACC-01369,Carrefour Poste Centrale,Non-respect des priorités,Taxi,Particulier,Dommages matériels,4,18,Femme,2022-06-09,2022,6,June,Jeudi,3.861742800875151,11.520971943019246,Clair
ACC-01370,Carrefour J'aime mon pays,Excès de vitesse,Moto,Particulier,Blessures corporelles,14,23,Homme,2023-06-16,2023,6,June,Vendredi,3.8659711733356867,11.515636718507722,Nuit
ACC-01371,Rue de Natchigal,Conduite en état d'ébriété,Véhicule utilitaire,Autre,Blessures corporelles,14,61,Homme,2024-02-24,2024,2,February,Samedi,3.862,11.519,Pluie
ACC-01372,Carrefour Poste Centrale,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,18,20,Homme,2021-12-29,2021,12,December,Mercredi,3.861742800875151,11.520971943019246,Clair
ACC-01373,Avenue de l'Indépendance,Excès de vitesse,Moto,Particulier,Dommages matériels,2,34,Homme,2023-04-15,2023,4,April,Samedi,3.863,11.521,Clair
ACC-01374,Carrefour Pharmacie du Soleil,Défaillance technique,Moto,Chauffeur professionnel,Dommages matériels,15,18,Homme,2020-02-13,2020,2,February,Jeudi,3.8671058413609636,11.516773975142678,Clair
ACC-01375,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Autre,Blessures corporelles,18,46,Homme,2020-10-30,2020,10,October,Vendredi,3.8659711733356867,11.515636718507722,Pluie
ACC-01376,Rue de Natchigal,Conduite en état d'ébriété,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,14,41,Homme,2024-08-20,2024,8,August,Mardi,3.862,11.519,Brouillard
ACC-01377,Boulevard du 20 Mai,Excès de vitesse,Véhicule utilitaire,Chauffeur professionnel,Dommages matériels,18,43,Homme,2020-09-25,2020,9,September,Vendredi,3.864269053436714,11.517238307980946,Clair
ACC-01378,Carrefour Pharmacie du Soleil,Défaillance technique,Moto,Particulier,Dommages matériels,21,51,Homme,2021-11-13,2021,11,November,Samedi,3.8671058413609636,11.516773975142678,Brouillard
ACC-01379,Boulevard du 20 Mai,Non-respect des priorités,Bus,Particulier,Dommages matériels,20,29,Homme,2024-10-22,2024,10,October,Mardi,3.864269053436714,11.517238307980946,Clair
ACC-01380,Avenue Amadou Ahidjo,Excès de vitesse,Moto,Chauffeur professionnel,Dommages matériels,17,51,Homme,2021-02-03,2021,2,February,Mercredi,3.866,11.518,Pluie
ACC-01381,Carrefour Poste Centrale,Conduite en état d'ébriété,Taxi,Particulier,Dommages matériels,17,57,Homme,2024-10-31,2024,10,October,Jeudi,3.861742800875151,11.520971943019246,Clair
ACC-01382,Boulevard du 20 Mai,Utilisation du téléphone,Taxi,Particulier,Dommages matériels,17,39,Homme,2021-08-25,2021,8,August,Mercredi,3.864269053436714,11.517238307980946,Clair
ACC-01383,Rue de Natchigal,Infrastructure déficiente,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,16,18,Homme,2022-07-10,2022,7,July,Dimanche,3.862,11.519,Brouillard
ACC-01384,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,21,18,Homme,2022-08-28,2022,8,August,Dimanche,3.8659711733356867,11.515636718507722,Clair
ACC-01385,Avenue Amadou Ahidjo,Défaillance technique,Taxi,Transporteur,Dommages matériels,19,41,Homme,2021-03-06,2021,3,March,Samedi,3.866,11.518,Nuit
ACC-01386,Carrefour J'aime mon pays,Infrastructure déficiente,Taxi,Particulier,Dommages matériels,18,18,Femme,2021-02-24,2021,2,February,Mercredi,3.8659711733356867,11.515636718507722,Clair
ACC-01387,Avenue de l'Indépendance,Défaillance technique,Taxi,Particulier,Dommages matériels,1,18,Homme,2020-05-10,2020,5,May,Dimanche,3.863,11.521,Clair
ACC-01388,Carrefour Poste Centrale,Non-respect des priorités,Véhicule utilitaire,Particulier,Blessures corporelles,19,48,Femme,2023-12-04,2023,12,December,Lundi,3.861742800875151,11.520971943019246,Pluie
ACC-01389,Rue de Natchigal,Non-respect des priorités,Véhicule tourisme,Particulier,Mortels,14,28,Homme,2024-10-27,2024,10,October,Dimanche,3.862,11.519,Clair
ACC-01390,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Taxi,Chauffeur professionnel,Dommages matériels,16,71,Homme,2023-06-02,2023,6,June,Vendredi,3.8671058413609636,11.516773975142678,Clair
ACC-01391,Carrefour J'aime mon pays,Utilisation du téléphone,Véhicule tourisme,Particulier,Dommages matériels,1,25,Homme,2023-03-12,2023,3,March,Dimanche,3.8659711733356867,11.515636718507722,Clair
ACC-01392,Carrefour Poste Centrale,Conduite en état d'ébriété,Véhicule tourisme,Transporteur,Dommages matériels,15,27,Homme,2021-07-31,2021,7,July,Samedi,3.861742800875151,11.520971943019246,Nuit
ACC-01393,Carrefour Poste Centrale,Non-respect des priorités,Véhicule utilitaire,Autre,Dommages matériels,10,40,Homme,2021-06-23,2021,6,June,Mercredi,3.861742800875151,11.520971943019246,Pluie
ACC-01394,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Véhicule utilitaire,Particulier,Dommages matériels,16,38,Homme,2020-05-04,2020,5,May,Lundi,3.8671058413609636,11.516773975142678,Clair
ACC-01395,Carrefour J'aime mon pays,Utilisation du téléphone,Bus,Chauffeur professionnel,Dommages matériels,14,33,Homme,2023-05-20,2023,5,May,Samedi,3.8659711733356867,11.515636718507722,Clair
ACC-01396,Avenue de l'Indépendance,Défaillance technique,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,14,33,Homme,2022-07-22,2022,7,July,Vendredi,3.863,11.521,Clair
ACC-01397,Boulevard du 20 Mai,Excès de vitesse,Taxi,Particulier,Dommages matériels,19,80,Homme,2023-12-22,2023,12,December,Vendredi,3.864269053436714,11.517238307980946,Clair
ACC-01398,Carrefour J'aime mon pays,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,19,59,Homme,2023-12-31,2023,12,December,Dimanche,3.8659711733356867,11.515636718507722,Nuit
ACC-01399,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,17,47,Homme,2021-08-14,2021,8,August,Samedi,3.866,11.518,Pluie
ACC-01400,Avenue Amadou Ahidjo,Défaillance technique,Moto,Autre,Dommages matériels,17,18,Homme,2023-06-15,2023,6,June,Jeudi,3.866,11.518,Clair
ACC-01401,Carrefour Poste Centrale,Conduite en état d'ébriété,Véhicule utilitaire,Particulier,Dommages matériels,12,33,Homme,2021-10-05,2021,10,October,Mardi,3.861742800875151,11.520971943019246,Clair
ACC-01402,Carrefour Poste Centrale,Conduite en état d'ébriété,Moto,Autre,Dommages matériels,18,44,Homme,2020-11-23,2020,11,November,Lundi,3.861742800875151,11.520971943019246,Nuit
ACC-01403,Carrefour Poste Centrale,Défaillance technique,Véhicule tourisme,Transporteur,Blessures corporelles,18,46,Homme,2022-03-22,2022,3,March,Mardi,3.861742800875151,11.520971943019246,Clair
ACC-01404,Avenue Amadou Ahidjo,Excès de vitesse,Moto,Transporteur,Dommages matériels,15,54,Homme,2023-02-16,2023,2,February,Jeudi,3.866,11.518,Nuit
ACC-01405,Avenue Amadou Ahidjo,Défaillance technique,Véhicule tourisme,Particulier,Blessures corporelles,16,25,Homme,2020-02-15,2020,2,February,Samedi,3.866,11.518,Clair
ACC-01406,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Moto,Particulier,Dommages matériels,20,34,Homme,2020-03-24,2020,3,March,Mardi,3.8671058413609636,11.516773975142678,Pluie
ACC-01407,Avenue de l'Indépendance,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Dommages matériels,15,23,Femme,2022-03-04,2022,3,March,Vendredi,3.863,11.521,Pluie
ACC-01408,Avenue de l'Indépendance,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,17,55,Homme,2020-12-17,2020,12,December,Jeudi,3.863,11.521,Pluie
ACC-01409,Avenue Kennedy,Non-respect des priorités,Taxi,Particulier,Dommages matériels,6,45,Homme,2022-11-02,2022,11,November,Mercredi,3.8642101789934955,11.520199466831677,Clair
ACC-01410,Rue de Natchigal,Excès de vitesse,Moto,Autre,Dommages matériels,16,27,Homme,2021-09-28,2021,9,September,Mardi,3.862,11.519,Clair
ACC-01411,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,6,38,Homme,2023-04-10,2023,4,April,Lundi,3.8659711733356867,11.515636718507722,Clair
ACC-01412,Carrefour Poste Centrale,Excès de vitesse,Véhicule tourisme,Transporteur,Dommages matériels,15,35,Homme,2020-08-21,2020,8,August,Vendredi,3.861742800875151,11.520971943019246,Nuit
ACC-01413,Carrefour J'aime mon pays,Excès de vitesse,Moto,Autre,Dommages matériels,19,21,Homme,2023-04-19,2023,4,April,Mercredi,3.8659711733356867,11.515636718507722,Clair
ACC-01414,Carrefour Poste Centrale,Infrastructure déficiente,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,14,48,Homme,2022-12-10,2022,12,December,Samedi,3.861742800875151,11.520971943019246,Nuit
ACC-01415,Rue Narvick,Infrastructure déficiente,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,17,36,Homme,2022-02-19,2022,2,February,Samedi,3.8654733025149355,11.519040752498785,Pluie
ACC-01416,Rue de Natchigal,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Dommages matériels,16,27,Homme,2021-11-11,2021,11,November,Jeudi,3.862,11.519,Clair
ACC-01417,Carrefour Poste Centrale,Utilisation du téléphone,Véhicule tourisme,Particulier,Blessures corporelles,22,21,Homme,2023-11-19,2023,11,November,Dimanche,3.861742800875151,11.520971943019246,Nuit
ACC-01418,Carrefour Poste Centrale,Excès de vitesse,Moto,Transporteur,Dommages matériels,16,47,Homme,2022-07-21,2022,7,July,Jeudi,3.861742800875151,11.520971943019246,Pluie
ACC-01419,Carrefour Pharmacie du Soleil,Non-respect des priorités,Véhicule utilitaire,Particulier,Dommages matériels,16,39,Homme,2024-12-28,2024,12,December,Samedi,3.8671058413609636,11.516773975142678,Clair
ACC-01420,Rue de Natchigal,Utilisation du téléphone,Taxi,Particulier,Dommages matériels,20,24,Homme,2023-12-23,2023,12,December,Samedi,3.862,11.519,Clair
ACC-01421,Carrefour J'aime mon pays,Infrastructure déficiente,Bus,Particulier,Dommages matériels,3,27,Homme,2023-07-21,2023,7,July,Vendredi,3.8659711733356867,11.515636718507722,Brouillard
ACC-01422,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Taxi,Chauffeur professionnel,Dommages matériels,15,35,Homme,2022-05-10,2022,5,May,Mardi,3.8671058413609636,11.516773975142678,Pluie
ACC-01423,Carrefour Poste Centrale,Utilisation du téléphone,Véhicule tourisme,Particulier,Blessures corporelles,14,35,Homme,2023-05-15,2023,5,May,Lundi,3.861742800875151,11.520971943019246,Pluie
ACC-01424,Carrefour Poste Centrale,Excès de vitesse,Véhicule tourisme,Transporteur,Dommages matériels,16,37,Homme,2020-05-27,2020,5,May,Mercredi,3.861742800875151,11.520971943019246,Pluie
ACC-01425,Rue de Natchigal,Infrastructure déficiente,Véhicule tourisme,Chauffeur professionnel,Blessures corporelles,18,18,Homme,2020-10-26,2020,10,October,Lundi,3.862,11.519,Clair
ACC-01426,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,2,36,Homme,2024-01-16,2024,1,January,Mardi,3.862,11.519,Brouillard
ACC-01427,Carrefour Poste Centrale,Non-respect des priorités,Moto,Particulier,Dommages matériels,15,18,Femme,2021-07-02,2021,7,July,Vendredi,3.861742800875151,11.520971943019246,Clair
ACC-01428,Rue de Natchigal,Non-respect des priorités,Véhicule utilitaire,Chauffeur professionnel,Dommages matériels,3,56,Homme,2024-08-23,2024,8,August,Vendredi,3.862,11.519,Clair
ACC-01429,Avenue Amadou Ahidjo,Non-respect des priorités,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,12,50,Homme,2022-09-04,2022,9,September,Dimanche,3.866,11.518,Clair
ACC-01430,Rue de Natchigal,Excès de vitesse,Taxi,Autre,Dommages matériels,20,52,Homme,2021-01-17,2021,1,January,Dimanche,3.862,11.519,Clair
ACC-01431,Carrefour Pharmacie du Soleil,Infrastructure déficiente,Véhicule utilitaire,Particulier,Dommages matériels,16,18,Femme,2024-12-15,2024,12,December,Dimanche,3.8671058413609636,11.516773975142678,Clair
ACC-01432,Carrefour Pharmacie du Soleil,Excès de vitesse,Moto,Chauffeur professionnel,Dommages matériels,16,30,Homme,2022-03-10,2022,3,March,Jeudi,3.8671058413609636,11.516773975142678,Clair
ACC-01433,Carrefour Pharmacie du Soleil,Non-respect des priorités,Moto,Chauffeur professionnel,Mortels,11,33,Homme,2024-06-29,2024,6,June,Samedi,3.8671058413609636,11.516773975142678,Clair
ACC-01434,Avenue Amadou Ahidjo,Excès de vitesse,Taxi,Particulier,Dommages matériels,8,43,Homme,2021-06-17,2021,6,June,Jeudi,3.866,11.518,Clair
ACC-01435,Carrefour Poste Centrale,Excès de vitesse,Véhicule utilitaire,Particulier,Blessures corporelles,7,48,Homme,2023-06-10,2023,6,June,Samedi,3.861742800875151,11.520971943019246,Pluie
ACC-01436,Carrefour Poste Centrale,Conduite en état d'ébriété,Taxi,Particulier,Dommages matériels,3,54,Homme,2024-07-15,2024,7,July,Lundi,3.861742800875151,11.520971943019246,Clair
ACC-01437,Carrefour J'aime mon pays,Conduite en état d'ébriété,Taxi,Chauffeur professionnel,Dommages matériels,17,18,Homme,2023-02-26,2023,2,February,Dimanche,3.8659711733356867,11.515636718507722,Clair
ACC-01438,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule tourisme,Autre,Blessures corporelles,2,22,Homme,2024-10-18,2024,10,October,Vendredi,3.866,11.518,Pluie
ACC-01439,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Particulier,Blessures corporelles,18,35,Homme,2024-08-10,2024,8,August,Samedi,3.8659711733356867,11.515636718507722,Clair
ACC-01440,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Taxi,Particulier,Dommages matériels,17,47,Homme,2021-07-23,2021,7,July,Vendredi,3.866,11.518,Clair
ACC-01441,Rue de Natchigal,Utilisation du téléphone,Véhicule tourisme,Particulier,Dommages matériels,7,47,Homme,2022-07-19,2022,7,July,Mardi,3.862,11.519,Nuit
ACC-01442,Carrefour Poste Centrale,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,17,42,Homme,2020-08-24,2020,8,August,Lundi,3.861742800875151,11.520971943019246,Clair
ACC-01443,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule utilitaire,Autre,Dommages matériels,17,25,Homme,2024-05-24,2024,5,May,Vendredi,3.866,11.518,Clair
ACC-01444,Boulevard du 20 Mai,Conduite en état d'ébriété,Véhicule tourisme,Autre,Dommages matériels,22,27,Homme,2022-08-23,2022,8,August,Mardi,3.864269053436714,11.517238307980946,Pluie
ACC-01445,Rue de Natchigal,Excès de vitesse,Taxi,Particulier,Dommages matériels,18,25,Homme,2021-12-01,2021,12,December,Mercredi,3.862,11.519,Pluie
ACC-01446,Carrefour Poste Centrale,Excès de vitesse,Taxi,Autre,Blessures corporelles,13,20,Homme,2022-01-23,2022,1,January,Dimanche,3.861742800875151,11.520971943019246,Brouillard
ACC-01447,Avenue Amadou Ahidjo,Non-respect des priorités,Bus,Transporteur,Blessures corporelles,14,20,Homme,2021-07-28,2021,7,July,Mercredi,3.866,11.518,Clair
